position_name,position_idx,layer,feature_id,feature_type,activation_value,steering_scale,move,prob_diff,original_prob,modified_prob,fen
pos_62,62,2,14622,lorsa,3.9266576766967773,-2.0,f3e5,-0.18015523254871368,0.4265449047088623,0.24638967216014862,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_59,59,7,9138,transcoder,1.2726882696151733,-2.0,f3e5,-0.17469361424446106,0.4265449047088623,0.25185129046440125,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_59,59,3,5284,transcoder,1.4577593803405762,-2.0,f3e5,-0.17342320084571838,0.4265449047088623,0.2531217038631439,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_53,53,8,2184,lorsa,3.2365097999572754,-2.0,f3e5,-0.17194506525993347,0.4265449047088623,0.25459983944892883,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_59,59,6,2057,transcoder,2.9450290203094482,-2.0,f3e5,-0.1709233522415161,0.4265449047088623,0.2556215524673462,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_56,56,6,3210,transcoder,2.4339599609375,-2.0,f3e5,-0.16140365600585938,0.4265449047088623,0.26514124870300293,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,0,14802,lorsa,2.989718198776245,-2.0,f3e5,-0.16106334328651428,0.4265449047088623,0.265481561422348,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_54,54,1,8956,transcoder,1.1849182844161987,-2.0,f3e5,-0.16067823767662048,0.4265449047088623,0.2658666670322418,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_60,60,1,15260,transcoder,1.4774868488311768,-2.0,f3e5,-0.15868306159973145,0.4265449047088623,0.26786184310913086,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,0,8102,lorsa,3.352260112762451,-2.0,f3e5,-0.1586284041404724,0.4265449047088623,0.2679165005683899,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_56,56,5,13852,transcoder,2.265216827392578,-2.0,f3e5,-0.15682438015937805,0.4265449047088623,0.26972052454948425,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_62,62,3,6487,transcoder,1.4240492582321167,-2.0,f3e5,-0.15673533082008362,0.4265449047088623,0.2698095738887787,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
